Date,Product_ID,Product_Name,Product_Category,Brand,Season,Is_Festival,Sales_Multiplier,Units_Sold,Revenue,Net_Profit,Year,Month,Week,Day,DayOfWeek,Quarter,Weekend,Lag_1,Lag_7,Lag_30,Rolling_7,Rolling_30,Demand_Growth
2024-05-18,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,96,1151904.0,153181.72,2024,5,20,18,5,2,1,130.0,114.0,111.0,102.42857142857143,103.56666666666666,-0.2615384615384615
2024-05-19,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,55,659945.0,90242.2,2024,5,20,19,6,2,1,96.0,47.0,61.0,103.57142857142857,103.36666666666666,-0.42708333333333337
2024-05-20,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,150,1799850.0,311777.14,2024,5,21,20,0,2,0,55.0,212.0,111.0,94.71428571428571,104.66666666666667,1.727272727272727
2024-05-21,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,111,1331889.0,209845.78,2024,5,21,21,1,2,0,150.0,38.0,83.0,105.14285714285714,105.6,-0.26
2024-05-22,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,100,1199900.0,167241.34,2024,5,21,22,2,2,0,111.0,151.0,91.0,97.85714285714286,105.9,-0.09909909909909909
2024-05-23,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,125,1499875.0,241306.09999999998,2024,5,21,23,3,2,0,100.0,43.0,66.0,109.57142857142857,107.86666666666666,0.25
2024-05-24,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,102,1223898.0,193533.69999999998,2024,5,21,24,4,2,0,125.0,130.0,44.0,105.57142857142857,109.8,-0.18400000000000005
2024-05-25,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,217,2603783.0,412723.01,2024,5,21,25,5,2,1,102.0,96.0,110.0,122.85714285714286,113.36666666666666,1.1274509803921569
2024-05-26,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,195,2339805.0,339083.63,2024,5,21,26,6,2,1,217.0,55.0,134.0,142.85714285714286,115.4,-0.10138248847926268
2024-05-27,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,70,839930.0,121495.51999999999,2024,5,22,27,0,2,0,195.0,150.0,77.0,131.42857142857142,115.16666666666667,-0.641025641025641
2024-05-28,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,96,1151904.0,172756.33000000002,2024,5,22,28,1,2,0,70.0,111.0,138.0,129.28571428571428,113.76666666666667,0.37142857142857144
2024-05-29,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,79,947921.0,159604.45,2024,5,22,29,2,2,0,96.0,100.0,82.0,126.28571428571429,113.66666666666667,-0.17708333333333337
2024-05-30,PR001,Samsung Galaxy Series,Electronics,Samsung,Summer,No,1.08,75,899925.0,128824.79000000001,2024,5,22,30,3,2,0,79.0,125.0,30.0,119.14285714285714,115.16666666666667,-0.05063291139240511
2024-06-01,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,91,1091909.0,153844.95,2024,6,22,1,5,2,1,75.0,102.0,250.0,117.57142857142857,109.86666666666666,0.21333333333333337
2024-06-02,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,139,1667861.0,233554.64,2024,6,22,2,6,2,1,91.0,217.0,77.0,106.42857142857143,111.93333333333334,0.5274725274725274
2024-06-03,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,69,827931.0,117935.20999999999,2024,6,23,3,0,2,0,139.0,195.0,46.0,88.42857142857143,112.7,-0.5035971223021583
2024-06-04,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,78,935922.0,140304.65000000002,2024,6,23,4,1,2,0,69.0,70.0,95.0,89.57142857142857,112.13333333333334,0.13043478260869557
2024-06-05,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,121,1451879.0,199326.81,2024,6,23,5,2,2,0,78.0,96.0,186.0,93.14285714285714,109.96666666666667,0.5512820512820513
2024-06-06,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,222,2663778.0,380975.2,2024,6,23,6,3,2,0,121.0,79.0,115.0,113.57142857142857,113.53333333333333,0.834710743801653
2024-06-08,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,211,2531789.0,334742.99,2024,6,23,8,5,2,1,222.0,75.0,99.0,133.0,117.26666666666667,-0.0495495495495496
2024-06-09,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,84,1007916.0,144286.4,2024,6,23,9,6,2,1,211.0,91.0,88.0,132.0,117.13333333333334,-0.6018957345971564
2024-06-10,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,38,455962.0,71583.89,2024,6,24,10,0,2,0,84.0,139.0,73.0,117.57142857142857,115.96666666666667,-0.5476190476190477
2024-06-11,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,82,983918.0,160913.95,2024,6,24,11,1,2,0,38.0,69.0,220.0,119.42857142857143,111.36666666666666,1.1578947368421053
2024-06-12,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,182,2183818.0,352382.41000000003,2024,6,24,12,2,2,0,82.0,78.0,114.0,134.28571428571428,113.63333333333334,1.2195121951219514
2024-06-13,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,84,1007916.0,124356.43000000001,2024,6,24,13,3,2,0,182.0,121.0,47.0,129.0,114.86666666666666,-0.5384615384615384
2024-06-14,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,126,1511874.0,191206.66,2024,6,24,14,4,2,0,84.0,222.0,212.0,115.28571428571429,112.0,0.5
2024-06-15,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,114,1367886.0,202763.93,2024,6,24,15,5,2,1,126.0,211.0,38.0,101.42857142857143,114.53333333333333,-0.09523809523809523
2024-06-16,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,122,1463878.0,214384.0,2024,6,24,16,6,2,1,114.0,84.0,151.0,106.85714285714286,113.56666666666666,0.07017543859649122
2024-06-17,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,46,551954.0,107683.84,2024,6,25,17,0,2,0,122.0,38.0,43.0,108.0,113.66666666666667,-0.6229508196721312
2024-06-18,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,42,503958.0,74002.54,2024,6,25,18,1,2,0,46.0,82.0,130.0,102.28571428571429,110.73333333333333,-0.08695652173913049
2024-06-19,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,75,899925.0,131458.90000000002,2024,6,25,19,2,2,0,42.0,182.0,96.0,87.0,110.03333333333333,0.7857142857142858
2024-06-20,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,42,503958.0,87090.63,2024,6,25,20,3,2,0,75.0,84.0,55.0,81.0,109.6,-0.43999999999999995
2024-06-21,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,70,839930.0,106388.0,2024,6,25,21,4,2,0,42.0,126.0,150.0,73.0,106.93333333333334,0.6666666666666667
2024-06-22,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,197,2363803.0,380826.33,2024,6,25,22,5,2,1,70.0,114.0,111.0,84.85714285714286,109.8,1.8142857142857145
2024-06-23,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,38,455962.0,89890.3,2024,6,25,23,6,2,1,197.0,122.0,100.0,72.85714285714286,107.73333333333333,-0.8071065989847716
2024-06-24,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,73,875927.0,125915.5,2024,6,26,24,0,2,0,38.0,46.0,125.0,76.71428571428571,106.0,0.9210526315789473
2024-06-25,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,209,2507791.0,354098.14,2024,6,26,25,1,2,0,73.0,42.0,102.0,100.57142857142857,109.56666666666666,1.8630136986301369
2024-06-26,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,71,851929.0,130974.01999999999,2024,6,26,26,2,2,0,209.0,75.0,217.0,100.0,104.7,-0.6602870813397129
2024-06-27,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,41,491959.0,72728.05,2024,6,26,27,3,2,0,71.0,42.0,195.0,99.85714285714286,99.56666666666666,-0.4225352112676056
2024-06-28,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,87,1043913.0,141518.25,2024,6,26,28,4,2,0,41.0,70.0,70.0,102.28571428571429,100.13333333333334,1.1219512195121952
2024-06-29,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,251,3011749.0,446174.11,2024,6,26,29,5,2,1,87.0,197.0,96.0,110.0,105.3,1.8850574712643677
2024-06-30,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.02,41,491959.0,55529.14,2024,6,26,30,6,2,1,251.0,38.0,79.0,110.42857142857143,104.03333333333333,-0.8366533864541833
2024-07-01,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,98,1175902.0,151072.58000000002,2024,7,27,1,0,3,0,41.0,73.0,75.0,114.0,104.8,1.3902439024390243
2024-07-02,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,103,1235897.0,197470.69,2024,7,27,2,1,3,0,98.0,209.0,91.0,98.85714285714286,105.2,0.05102040816326525
2024-07-03,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,172,2063828.0,344814.1,2024,7,27,3,2,3,0,103.0,71.0,139.0,113.28571428571429,106.3,0.6699029126213591
2024-07-04,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,114,1367886.0,220276.5,2024,7,27,4,3,3,0,172.0,41.0,69.0,123.71428571428571,107.8,-0.33720930232558144
2024-07-05,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,48,575952.0,68288.62,2024,7,27,5,4,3,0,114.0,87.0,78.0,118.14285714285714,106.8,-0.5789473684210527
2024-07-06,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,131,1571869.0,227802.21999999997,2024,7,27,6,5,3,1,48.0,251.0,121.0,101.0,107.13333333333334,1.7291666666666665
2024-07-07,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,132,1583868.0,204339.28999999998,2024,7,27,7,6,3,1,131.0,41.0,222.0,114.0,104.13333333333334,0.007633587786259444
2024-07-08,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,111,1331889.0,177202.1,2024,7,28,8,0,3,0,132.0,98.0,211.0,115.85714285714286,100.8,-0.15909090909090906
2024-07-09,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,132,1583868.0,223440.32,2024,7,28,9,1,3,0,111.0,103.0,84.0,120.0,102.4,0.18918918918918926
2024-07-10,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,118,1415882.0,201553.76,2024,7,28,10,2,3,0,132.0,172.0,38.0,112.28571428571429,105.06666666666666,-0.10606060606060608
2024-07-12,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,132,1583868.0,249719.32,2024,7,28,12,4,3,0,118.0,114.0,82.0,114.85714285714286,106.73333333333333,0.11864406779661008
2024-07-13,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,296,3551704.0,544892.58,2024,7,28,13,5,3,1,132.0,48.0,182.0,150.28571428571428,110.53333333333333,1.2424242424242422
2024-07-14,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,109,1307891.0,178774.31,2024,7,28,14,6,3,1,296.0,131.0,84.0,147.14285714285714,111.36666666666666,-0.6317567567567568
2024-07-15,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,34,407966.0,63715.42,2024,7,29,15,0,3,0,109.0,132.0,126.0,133.14285714285714,108.3,-0.6880733944954128
2024-07-16,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,151,1811849.0,286341.43,2024,7,29,16,1,3,0,34.0,111.0,114.0,138.85714285714286,109.53333333333333,3.4411764705882355
2024-07-17,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,31,371969.0,55131.95,2024,7,29,17,2,3,0,151.0,132.0,122.0,124.42857142857143,106.5,-0.794701986754967
2024-07-18,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,85,1019915.0,192013.09,2024,7,29,18,3,3,0,31.0,118.0,46.0,119.71428571428571,107.8,1.7419354838709675
2024-07-19,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,82,983918.0,144571.81,2024,7,29,19,4,3,0,85.0,132.0,42.0,112.57142857142857,109.13333333333334,-0.03529411764705881
2024-07-20,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,111,1331889.0,184807.69,2024,7,29,20,5,3,1,82.0,296.0,75.0,86.14285714285714,110.33333333333333,0.35365853658536595
2024-07-21,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,45,539955.0,78133.52,2024,7,29,21,6,3,1,111.0,109.0,42.0,77.0,110.43333333333334,-0.5945945945945945
2024-07-22,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,161,1931839.0,273649.34,2024,7,30,22,0,3,0,45.0,34.0,70.0,95.14285714285714,113.46666666666667,2.577777777777778
2024-07-23,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,85,1019915.0,128661.7,2024,7,30,23,1,3,0,161.0,151.0,197.0,85.71428571428571,109.73333333333333,-0.4720496894409938
2024-07-24,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,140,1679860.0,250954.78,2024,7,30,24,2,3,0,85.0,31.0,38.0,101.28571428571429,113.13333333333334,0.6470588235294117
2024-07-25,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,185,2219815.0,338085.91,2024,7,30,25,3,3,0,140.0,85.0,73.0,115.57142857142857,116.86666666666666,0.3214285714285714
2024-07-26,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,39,467961.0,68187.81,2024,7,30,26,4,3,0,185.0,82.0,209.0,109.42857142857143,111.2,-0.7891891891891891
2024-07-27,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,130,1559870.0,260151.09999999998,2024,7,30,27,5,3,1,39.0,111.0,71.0,112.14285714285714,113.16666666666667,2.3333333333333335
2024-07-28,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,89,1067911.0,151389.8,2024,7,30,28,6,3,1,130.0,45.0,41.0,118.42857142857143,114.76666666666667,-0.3153846153846154
2024-07-29,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,75,899925.0,120147.67,2024,7,31,29,0,3,0,89.0,161.0,87.0,106.14285714285714,114.36666666666666,-0.1573033707865169
2024-07-31,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.96,94,1127906.0,152986.82,2024,7,31,31,2,3,0,75.0,85.0,251.0,107.42857142857143,109.13333333333334,0.2533333333333334
2024-08-01,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,66,791934.0,128654.98,2024,8,31,1,3,3,0,94.0,140.0,41.0,96.85714285714286,109.96666666666667,-0.2978723404255319
2024-08-03,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,189,2267811.0,358318.13,2024,8,31,3,5,3,1,66.0,185.0,98.0,97.42857142857143,113.0,1.8636363636363638
2024-08-04,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,180,2159820.0,268227.95,2024,8,31,4,6,3,1,189.0,39.0,103.0,117.57142857142857,115.56666666666666,-0.04761904761904767
2024-08-06,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,167,2003833.0,326776.66,2024,8,32,6,1,3,0,180.0,130.0,172.0,122.85714285714286,115.4,-0.07222222222222219
2024-08-07,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,211,2531789.0,342289.16000000003,2024,8,32,7,2,3,0,167.0,89.0,114.0,140.28571428571428,118.63333333333334,0.26347305389221565
2024-08-08,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,70,839930.0,154242.2,2024,8,32,8,3,3,0,211.0,75.0,48.0,139.57142857142858,119.36666666666666,-0.6682464454976303
2024-08-09,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,76,911924.0,149330.44999999998,2024,8,32,9,4,3,0,70.0,94.0,131.0,137.0,117.53333333333333,0.08571428571428563
2024-08-10,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,183,2195817.0,392797.59,2024,8,32,10,5,3,1,76.0,66.0,132.0,153.71428571428572,119.23333333333333,1.4078947368421053
2024-08-11,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,41,491959.0,70711.11,2024,8,32,11,6,3,1,183.0,189.0,111.0,132.57142857142858,116.9,-0.7759562841530054
2024-08-12,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,84,1007916.0,121411.89,2024,8,33,12,0,3,0,41.0,180.0,132.0,118.85714285714286,115.3,1.048780487804878
2024-08-13,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,116,1391884.0,195088.02999999997,2024,8,33,13,1,3,0,84.0,167.0,118.0,111.57142857142857,115.23333333333333,0.38095238095238093
2024-08-15,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,Yes,1.04,90,1079910.0,148917.58000000002,2024,8,33,15,3,3,0,116.0,211.0,132.0,94.28571428571429,113.83333333333333,-0.22413793103448276
2024-08-16,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,137,1643863.0,239553.87,2024,8,33,16,4,3,0,90.0,70.0,296.0,103.85714285714286,108.53333333333333,0.5222222222222221
2024-08-17,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,102,1223898.0,135343.53,2024,8,33,17,5,3,1,137.0,76.0,109.0,107.57142857142857,108.3,-0.25547445255474455
2024-08-18,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,38,455962.0,80294.84,2024,8,33,18,6,3,1,102.0,183.0,34.0,86.85714285714286,108.43333333333334,-0.6274509803921569
2024-08-19,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,106,1271894.0,177414.06,2024,8,34,19,0,3,0,38.0,41.0,151.0,96.14285714285714,106.93333333333334,1.789473684210526
2024-08-20,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,109,1307891.0,179631.91999999998,2024,8,34,20,1,3,0,106.0,84.0,31.0,99.71428571428571,109.53333333333333,0.028301886792452935
2024-08-21,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,89,1067911.0,120636.15,2024,8,34,21,2,3,0,109.0,116.0,85.0,95.85714285714286,109.66666666666667,-0.1834862385321101
2024-08-23,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,65,779935.0,111681.83,2024,8,34,23,4,3,0,89.0,90.0,82.0,92.28571428571429,109.1,-0.2696629213483146
2024-08-24,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,35,419965.0,51307.97,2024,8,34,24,5,3,1,65.0,137.0,111.0,77.71428571428571,106.56666666666666,-0.46153846153846156
2024-08-25,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,172,2063828.0,349384.72,2024,8,34,25,6,3,1,35.0,102.0,45.0,87.71428571428571,110.8,3.9142857142857146
2024-08-26,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,45,539955.0,54743.18,2024,8,35,26,0,3,0,172.0,38.0,161.0,88.71428571428571,106.93333333333334,-0.7383720930232558
2024-08-27,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,40,479960.0,83980.23,2024,8,35,27,1,3,0,45.0,106.0,85.0,79.28571428571429,105.43333333333334,-0.11111111111111116
2024-08-28,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,71,851929.0,138172.08000000002,2024,8,35,28,2,3,0,40.0,109.0,140.0,73.85714285714286,103.13333333333334,0.7749999999999999
2024-08-29,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,78,935922.0,154759.86000000002,2024,8,35,29,3,3,0,71.0,89.0,185.0,72.28571428571429,99.56666666666666,0.09859154929577474
2024-08-31,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,0.94,107,1283893.0,167976.52000000002,2024,8,35,31,5,3,1,78.0,65.0,39.0,78.28571428571429,101.83333333333333,0.3717948717948718
2024-09-01,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,48,575952.0,67146.53,2024,9,35,1,6,3,1,107.0,35.0,130.0,80.14285714285714,99.1,-0.5514018691588785
2024-09-02,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,164,1967836.0,287124.01,2024,9,36,2,0,3,0,48.0,172.0,89.0,79.0,101.6,2.4166666666666665
2024-09-03,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,35,419965.0,45892.64,2024,9,36,3,1,3,0,164.0,45.0,75.0,77.57142857142857,100.26666666666667,-0.7865853658536586
2024-09-04,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,89,1067911.0,133504.47999999998,2024,9,36,4,2,3,0,35.0,40.0,94.0,84.57142857142857,100.1,1.5428571428571427
2024-09-05,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,131,1571869.0,244246.54,2024,9,36,5,3,3,0,89.0,71.0,66.0,93.14285714285714,102.26666666666667,0.4719101123595506
2024-09-06,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,252,3023748.0,444519.6,2024,9,36,6,4,3,0,131.0,78.0,189.0,118.0,104.36666666666666,0.9236641221374047
2024-09-07,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,88,1055912.0,158999.63,2024,9,36,7,5,3,1,252.0,107.0,180.0,115.28571428571429,101.3,-0.6507936507936508
2024-09-08,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,33,395967.0,69232.55,2024,9,36,8,6,3,1,88.0,48.0,167.0,113.14285714285714,96.83333333333333,-0.625
2024-09-09,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,247,2963753.0,418522.6,2024,9,37,9,0,3,0,33.0,164.0,211.0,125.0,98.03333333333333,6.484848484848484
2024-09-10,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,167,2003833.0,275172.96,2024,9,37,10,1,3,0,247.0,35.0,70.0,143.85714285714286,101.26666666666667,-0.3238866396761133
2024-09-11,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,228,2735772.0,428143.81,2024,9,37,11,2,3,0,167.0,89.0,76.0,163.71428571428572,106.33333333333333,0.3652694610778444
2024-09-12,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,129,1547871.0,270259.8,2024,9,37,12,3,3,0,228.0,131.0,183.0,163.42857142857142,104.53333333333333,-0.4342105263157895
2024-09-13,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,84,1007916.0,152609.83000000002,2024,9,37,13,4,3,0,129.0,252.0,41.0,139.42857142857142,105.96666666666667,-0.34883720930232553
2024-09-14,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,48,575952.0,80946.72,2024,9,37,14,5,3,1,84.0,88.0,84.0,133.71428571428572,104.76666666666667,-0.4285714285714286
2024-09-15,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,78,935922.0,161368.07,2024,9,37,15,6,3,1,48.0,33.0,116.0,140.14285714285714,103.5,0.625
2024-09-16,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,121,1451879.0,232110.14,2024,9,38,16,0,3,0,78.0,247.0,90.0,122.14285714285714,104.53333333333333,0.5512820512820513
2024-09-17,PR001,Samsung Galaxy Series,Electronics,Samsung,Monsoon,No,1.12,66,791934.0,124067.39,2024,9,38,17,1,3,0,121.0,167.0,137.0,107.71428571428571,102.16666666666667,-0.4545454545454546
